id,numero,commune,section,arpente,contenance
510300640D0135,135,51030,D,False,55
510300640D0142,142,51030,D,False,60
510300640D0134,134,51030,D,False,143
510300640D0091,91,51030,D,False,1072
510300640D0001,1,51030,D,False,945
510300640D0002,2,51030,D,False,270
510300640D0003,3,51030,D,False,1003
510300640D0014,14,51030,D,False,1350
510300640D0005,5,51030,D,False,365
510300640D0015,15,51030,D,False,1235
510300640D0006,6,51030,D,False,360
510300640D0004,4,51030,D,False,197
510300640D0013,13,51030,D,False,285
510300640D0017,17,51030,D,False,435
510300640D0007,7,51030,D,False,145
510300640D0012,12,51030,D,False,50
510300640D0016,16,51030,D,False,455
510300640D0019,19,51030,D,False,555
510300640D0008,8,51030,D,False,115
510300640D0009,9,51030,D,False,290
510300640D0018,18,51030,D,False,150
510300640D0172,172,51030,D,False,1325
510300640D0053,53,51030,D,False,105
510300640D0051,51,51030,D,False,145
510300640D0048,48,51030,D,False,82
510300640D0050,50,51030,D,False,33
510300640D0119,119,51030,D,False,50
510300640D0118,118,51030,D,False,100
510300640D0164,164,51030,D,False,230
510300640D0177,177,51030,D,False,275
510300640D0165,165,51030,D,False,68
510300640D0178,178,51030,D,False,85
510300640D0167,167,51030,D,False,95
510300640D0166,166,51030,D,False,107
510300640D0179,179,51030,D,False,155
510300640D0180,180,51030,D,False,195
510300640D0176,176,51030,D,False,150
510300640D0168,168,51030,D,False,215
510300640D0158,158,51030,D,False,215
510300640D0182,182,51030,D,False,245
510300640D0169,169,51030,D,False,55
510300640D0181,181,51030,D,False,110
510300640D0173,173,51030,D,False,25
510300640D0175,175,51030,D,False,30
510300640D0170,170,51030,D,False,200
510300640D0174,174,51030,D,False,15
510300640D0171,171,51030,D,False,150
510300640D0217,217,51030,D,False,165
510300640D0213,213,51030,D,False,85
510300640D0214,214,51030,D,False,20
510300640D0215,215,51030,D,False,30
510300640D0923,923,51030,D,False,2760
510300640D0212,212,51030,D,False,85
510300640D0216,216,51030,D,False,55
510300640D0231,231,51030,D,False,105
510300640D0208,208,51030,D,False,70
510300640D0211,211,51030,D,False,75
510300640D0237,237,51030,D,False,100
510300640D0232,232,51030,D,False,105
510300640D0209,209,51030,D,False,60
510300640D0238,238,51030,D,False,260
510300640D0236,236,51030,D,False,100
510300640D0233,233,51030,D,False,105
510300640D0204,204,51030,D,False,140
510300640D0210,210,51030,D,False,60
510300640D0922,922,51030,D,False,4475
510300640D0235,235,51030,D,False,255
510300640D0234,234,51030,D,False,105
510300640D0239,239,51030,D,False,285
510300640D0337,337,51030,D,False,8423
510300640D0049,49,51030,D,False,85
510300640D0021,21,51030,D,False,200
510300640D0010,10,51030,D,False,160
510300640D0024,24,51030,D,False,165
510300640D0022,22,51030,D,False,55
510300640D0011,11,51030,D,False,60
510300640D0023,23,51030,D,False,55
510300640D0295,295,51030,D,False,105
510300640D0296,296,51030,D,False,1759
510300640D0294,294,51030,D,False,351
510300640D0870,870,51030,D,False,485
510300640D0298,298,51030,D,False,90
510300640D0293,293,51030,D,False,100
510300640D0292,292,51030,D,False,91
510300640D0910,910,51030,D,False,823
510300640D0290,290,51030,D,False,260
510300640D0186,186,51030,D,False,280
510300640D0868,868,51030,D,False,75
510300640D0301,301,51030,D,False,145
510300640D0289,289,51030,D,False,155
510300640D0291,291,51030,D,False,15
510300640D0149,149,51030,D,False,70
510300640D0151,151,51030,D,False,70
510300640D0187,187,51030,D,False,250
510300640D0302,302,51030,D,False,70
510300640D0288,288,51030,D,False,371
510300640D0156,156,51030,D,False,125
510300640D0152,152,51030,D,False,150
510300640D0153,153,51030,D,False,210
510300640D0188,188,51030,D,False,297
510300640D0159,159,51030,D,False,60
510300640D0160,160,51030,D,False,125
510300640D0161,161,51030,D,False,65
510300640D0183,183,51030,D,False,290
510300640D0133,133,51030,D,False,47
510300640D0157,157,51030,D,False,75
510300640D0154,154,51030,D,False,70
510300640D0162,162,51030,D,False,80
510300640D0185,185,51030,D,False,105
510300640D0184,184,51030,D,False,135
510300640D0155,155,51030,D,False,85
510300640D0207,207,51030,D,False,70
510300640D0206,206,51030,D,False,120
510300640D0198,198,51030,D,False,125
510300640D0189,189,51030,D,False,175
510300640D0205,205,51030,D,False,45
510300640D0890,890,51030,D,False,1050
510300640D0889,889,51030,D,False,895
510300640D0891,891,51030,D,False,900
510300640D0893,893,51030,D,False,966
510300640D0886,886,51030,D,False,1140
510300640D0197,197,51030,D,False,35
510300640D0267,267,51030,D,False,124
510300640D0892,892,51030,D,False,900
510300640D0887,887,51030,D,False,953
510300640D0335,335,51030,D,False,767
510300640D0196,196,51030,D,False,55
510300640D0195,195,51030,D,False,65
510300640D0268,268,51030,D,False,311
510300640D0888,888,51030,D,False,1032
510300640D0334,334,51030,D,False,420
510300640D0269,269,51030,D,False,495
510300640D0333,333,51030,D,False,190
510300640D0270,270,51030,D,False,1884
510300640D0331,331,51030,D,False,90
510300640D0323,323,51030,D,False,633
510300640D0272,272,51030,D,False,274
510300640D0271,271,51030,D,False,100
510300640D0332,332,51030,D,False,100
510300640D0265,265,51030,D,False,69
510300640D0273,273,51030,D,False,85
510300640D0275,275,51030,D,False,70
510300640D0276,276,51030,D,False,60
510300640D0319,319,51030,D,False,235
510300640D0329,329,51030,D,False,235
510300640D0277,277,51030,D,False,52
510300640D0278,278,51030,D,False,104
510300640D0318,318,51030,D,False,40
510300640D0330,330,51030,D,False,125
510300640D0322,322,51030,D,False,215
510300640D0274,274,51030,D,False,39
510300640D0279,279,51030,D,False,47
510300640D0320,320,51030,D,False,50
510300640D0321,321,51030,D,False,190
510300640D0281,281,51030,D,False,342
510300640D0317,317,51030,D,False,160
510300640D0316,316,51030,D,False,46
510300640D0314,314,51030,D,False,100
510300640D0315,315,51030,D,False,49
510300640D0304,304,51030,D,False,740
510300640D0284,284,51030,D,False,250
510300640D0303,303,51030,D,False,70
510300640D0285,285,51030,D,False,155
510300640D0287,287,51030,D,False,77
510300640D0286,286,51030,D,False,49
510300640D0280,280,51030,D,False,22
510300640D0283,283,51030,D,False,95
510300640D0282,282,51030,D,False,66
510300640D0253,253,51030,D,False,141
510300640D0251,251,51030,D,False,49
510300640D0193,193,51030,D,False,106
510300640D0249,249,51030,D,False,211
510300640D0194,194,51030,D,False,210
510300640D0192,192,51030,D,False,85
510300640D0190,190,51030,D,False,43
510300640D0191,191,51030,D,False,118
510300640D0869,869,51030,D,False,75
510300640D0299,299,51030,D,False,25
510300640D0300,300,51030,D,False,20
510300640D0309,309,51030,D,False,75
510300640D0909,909,51030,D,False,180
510300640D0310,310,51030,D,False,66
510300640D0894,894,51030,D,False,955
510300640D0325,325,51030,D,False,108
510300640D0326,326,51030,D,False,75
510300640D0324,324,51030,D,False,81
510300640D0327,327,51030,D,False,36
510300640D0328,328,51030,D,False,39
510300640D0312,312,51030,D,False,131
510300640D0313,313,51030,D,False,310
510300640D0311,311,51030,D,False,153
510300640D0307,307,51030,D,False,90
510300640D0306,306,51030,D,False,77
510300640D0305,305,51030,D,False,55
510300640D0567,567,51030,D,False,3966
510300640D0712,712,51030,D,False,1720
510300640D0438,438,51030,D,False,370
510300640D0429,429,51030,D,False,920
510300640D0437,437,51030,D,False,580
510300640D0466,466,51030,D,False,3175
510300640D0530,530,51030,D,False,720
510300640D0548,548,51030,D,False,2215
510300640D0549,549,51030,D,False,753
510300640D0555,555,51030,D,False,1150
510300640D0558,558,51030,D,False,1997
510300640D0607,607,51030,D,False,1075
510300640D0525,525,51030,D,False,820
510300640D0538,538,51030,D,False,1135
510300640D0522,522,51030,D,False,1024
510300640D0524,524,51030,D,False,2140
510300640D0537,537,51030,D,False,250
510300640D0523,523,51030,D,False,1066
510300640D0536,536,51030,D,False,455
510300640D0541,541,51030,D,False,150
510300640D0535,535,51030,D,False,255
510300640D0545,545,51030,D,False,1445
510300640D0544,544,51030,D,False,780
510300640D0543,543,51030,D,False,189
510300640D0547,547,51030,D,False,290
510300640D0546,546,51030,D,False,150
510300640D0542,542,51030,D,False,191
510300640D0550,550,51030,D,False,225
510300640D0556,556,51030,D,False,239
510300640D0559,559,51030,D,False,1730
510300640D0551,551,51030,D,False,220
510300640D0557,557,51030,D,False,252
510300640D0531,531,51030,D,False,420
510300640D0552,552,51030,D,False,220
510300640D0560,560,51030,D,False,135
510300640D0534,534,51030,D,False,62
510300640D0553,553,51030,D,False,350
510300640D0561,561,51030,D,False,110
510300640D0563,563,51030,D,False,130
510300640D0554,554,51030,D,False,960
510300640D0527,527,51030,D,False,910
510300640D0532,532,51030,D,False,120
510300640D0533,533,51030,D,False,63
510300640D0566,566,51030,D,False,630
510300640D0562,562,51030,D,False,100
510300640D0564,564,51030,D,False,120
510300640D0528,528,51030,D,False,520
510300640D0565,565,51030,D,False,90
510300640D0622,622,51030,D,False,420
510300640D0569,569,51030,D,False,225
510300640D0570,570,51030,D,False,270
510300640D0623,623,51030,D,False,440
510300640D0621,621,51030,D,False,1440
510300640D0568,568,51030,D,False,230
510300640D0529,529,51030,D,False,520
510300640D0624,624,51030,D,False,280
510300640D0628,628,51030,D,False,2480
510300640D0620,620,51030,D,False,290
510300640D0865,865,51030,D,False,120
510300640D0571,571,51030,D,False,200
510300640D0644,644,51030,D,False,940
510300640D0632,632,51030,D,False,440
510300640D0617,617,51030,D,False,215
510300640D0619,619,51030,D,False,285
510300640D0573,573,51030,D,False,330
510300640D0572,572,51030,D,False,120
510300640D0625,625,51030,D,False,330
510300640D0631,631,51030,D,False,710
510300640D0616,616,51030,D,False,185
510300640D0618,618,51030,D,False,264
510300640D0575,575,51030,D,False,110
510300640D0576,576,51030,D,False,1165
510300640D0626,626,51030,D,False,225
510300640D0629,629,51030,D,False,210
510300640D0634,634,51030,D,False,503
510300640D0633,633,51030,D,False,557
510300640D0615,615,51030,D,False,180
510300640D0614,614,51030,D,False,110
510300640D0574,574,51030,D,False,115
510300640D0627,627,51030,D,False,230
510300640D0630,630,51030,D,False,950
510300640D0635,635,51030,D,False,650
510300640D0612,612,51030,D,False,575
510300640D0613,613,51030,D,False,170
510300640D0577,577,51030,D,False,405
510300640D0610,610,51030,D,False,595
510300640D0611,611,51030,D,False,770
510300640D0713,713,51030,D,False,755
510300640D0714,714,51030,D,False,470
510300640D0715,715,51030,D,False,150
510300640D0710,710,51030,D,False,410
510300640D0718,718,51030,D,False,3750
510300640D0716,716,51030,D,False,180
510300640D0717,717,51030,D,False,135
510300640D0709,709,51030,D,False,210
510300640D0711,711,51030,D,False,2480
510300640D0723,723,51030,D,False,1085
510300640D0708,708,51030,D,False,285
510300640D0725,725,51030,D,False,3428
510300640D0722,722,51030,D,False,465
510300640D0724,724,51030,D,False,1085
510300640D0719,719,51030,D,False,680
510300640D0707,707,51030,D,False,560
510300640D0705,705,51030,D,False,860
510300640D0720,720,51030,D,False,190
510300640D0689,689,51030,D,False,1500
510300640D0703,703,51030,D,False,420
510300640D0721,721,51030,D,False,330
510300640D0687,687,51030,D,False,210
510300640D0706,706,51030,D,False,480
510300640D0704,704,51030,D,False,890
510300640D0702,702,51030,D,False,375
510300640D0686,686,51030,D,False,200
510300640D0688,688,51030,D,False,180
510300640D0691,691,51030,D,False,330
510300640D0726,726,51030,D,False,1023
510300640D0681,681,51030,D,False,180
510300640D0685,685,51030,D,False,260
510300640D0699,699,51030,D,False,375
510300640D0692,692,51030,D,False,295
510300640D0690,690,51030,D,False,1290
510300640D0696,696,51030,D,False,80
510300640D0665,665,51030,D,False,330
510300640D0694,694,51030,D,False,270
510300640D0697,697,51030,D,False,75
510300640D0698,698,51030,D,False,220
510300640D0700,700,51030,D,False,195
510300640D0666,666,51030,D,False,155
510300640D0664,664,51030,D,False,190
510300640D0667,667,51030,D,False,127
510300640D0668,668,51030,D,False,460
510300640D0663,663,51030,D,False,165
510300640D0645,645,51030,D,False,505
510300640D0675,675,51030,D,False,160
510300640D0646,646,51030,D,False,140
510300640D0676,676,51030,D,False,375
510300640D0674,674,51030,D,False,145
510300640D0648,648,51030,D,False,420
510300640D0647,647,51030,D,False,55
510300640D0642,642,51030,D,False,65
510300640D0677,677,51030,D,False,135
510300640D0650,650,51030,D,False,115
510300640D0655,655,51030,D,False,325
510300640D0649,649,51030,D,False,190
510300640D0678,678,51030,D,False,275
510300640D0673,673,51030,D,False,375
510300640D0672,672,51030,D,False,135
510300640D0643,643,51030,D,False,100
510300640D0652,652,51030,D,False,495
510300640D0680,680,51030,D,False,110
510300640D0679,679,51030,D,False,160
510300640D0651,651,51030,D,False,125
510300640D0654,654,51030,D,False,165
510300640D0682,682,51030,D,False,230
510300640D0670,670,51030,D,False,375
510300640D0671,671,51030,D,False,155
510300640D0641,641,51030,D,False,85
510300640D0653,653,51030,D,False,180
510300640D0656,656,51030,D,False,200
510300640D0683,683,51030,D,False,310
510300640D0661,661,51030,D,False,140
510300640D0640,640,51030,D,False,90
510300640D0658,658,51030,D,False,175
510300640D0657,657,51030,D,False,195
510300640D0639,639,51030,D,False,225
510300640D0669,669,51030,D,False,160
510300640D0660,660,51030,D,False,265
510300640D0662,662,51030,D,False,540
510300640D0659,659,51030,D,False,180
510300640D0684,684,51030,D,False,160
510300640D0436,436,51030,D,False,460
510300640D0428,428,51030,D,False,140
510300640D0435,435,51030,D,False,215
510300640D0427,427,51030,D,False,290
510300640D0434,434,51030,D,False,200
510300640D0431,431,51030,D,False,420
510300640D0426,426,51030,D,False,300
510300640D0430,430,51030,D,False,380
510300640D0424,424,51030,D,False,990
510300640D0420,420,51030,D,False,485
510300640D0421,421,51030,D,False,650
510300640D0425,425,51030,D,False,360
510300640D0422,422,51030,D,False,260
510300640D0423,423,51030,D,False,280
510300640D0401,401,51030,D,False,870
510300640D0400,400,51030,D,False,280
510300640D0399,399,51030,D,False,555
510300640D0398,398,51030,D,False,1057
510300640D0439,439,51030,D,False,130
510300640D0440,440,51030,D,False,65
510300640D0441,441,51030,D,False,335
510300640D0433,433,51030,D,False,130
510300640D0442,442,51030,D,False,175
510300640D0432,432,51030,D,False,290
510300640D0444,444,51030,D,False,135
510300640D0411,411,51030,D,False,330
510300640D0412,412,51030,D,False,155
510300640D0413,413,51030,D,False,200
510300640D0414,414,51030,D,False,145
510300640D0445,445,51030,D,False,2350
510300640D0443,443,51030,D,False,70
510300640D0410,410,51030,D,False,330
510300640D0407,407,51030,D,False,152
510300640D0415,415,51030,D,False,145
510300640D0419,419,51030,D,False,109
510300640D0446,446,51030,D,False,1430
510300640D0409,409,51030,D,False,145
510300640D0406,406,51030,D,False,152
510300640D0405,405,51030,D,False,291
510300640D0416,416,51030,D,False,285
510300640D0417,417,51030,D,False,260
510300640D0418,418,51030,D,False,111
510300640D0447,447,51030,D,False,1920
510300640D0374,374,51030,D,False,468
510300640D0408,408,51030,D,False,140
510300640D0403,403,51030,D,False,130
510300640D0404,404,51030,D,False,140
510300640D0377,377,51030,D,False,145
510300640D0376,376,51030,D,False,467
510300640D0379,379,51030,D,False,165
510300640D0402,402,51030,D,False,135
510300640D0375,375,51030,D,False,467
510300640D0378,378,51030,D,False,310
510300640D0372,372,51030,D,False,440
510300640D0373,373,51030,D,False,305
510300640D0864,864,51030,D,False,150
510300640D0369,369,51030,D,False,468
510300640D0370,370,51030,D,False,310
510300640D0371,371,51030,D,False,385
510300640D0368,368,51030,D,False,485
510300640D0448,448,51030,D,False,1025
510300640D0363,363,51030,D,False,190
510300640D0358,358,51030,D,False,2243
510300640D0362,362,51030,D,False,235
510300640D0361,361,51030,D,False,110
510300640D0357,357,51030,D,False,235
510300640D0345,345,51030,D,False,2870
510300640D0356,356,51030,D,False,235
510300640D0354,354,51030,D,False,245
510300640D0353,353,51030,D,False,165
510300640D0449,449,51030,D,False,1145
510300640D0360,360,51030,D,False,330
510300640D0450,450,51030,D,False,370
510300640D0359,359,51030,D,False,297
510300640D0451,451,51030,D,False,510
510300640D0454,454,51030,D,False,630
510300640D0366,366,51030,D,False,355
510300640D0364,364,51030,D,False,190
510300640D0365,365,51030,D,False,190
510300640D0452,452,51030,D,False,230
510300640D0453,453,51030,D,False,365
510300640D0367,367,51030,D,False,85
510300640D0455,455,51030,D,False,1418
510300640D0912,912,51030,D,False,1040
510300640D0456,456,51030,D,False,375
510300640D0458,458,51030,D,False,710
510300640D0457,457,51030,D,False,375
510300640D0476,476,51030,D,False,2300
